Purl,Title,Source Id,Collection ID,Hydrus Collection,Object Type,Status,Reg. Date,Pub. Date,
"http://purl.stanford.edu/tg242xv5347","Non-governmental Organizations (NGOs) Collection","Hydrus:collection-krisk11-2015-05-05T20:24:47.354Z","","","collection; set","v1 Accessioned","2015-05-05","2015-05-05",
"http://purl.stanford.edu/tg259hf4207","InteliCare","Hydrus:item-mlehman2-2014-04-25T18:13:15.620Z","yd434fg1175","ME310 student project reports","item","v1 Registered","2014-04-25","",
"http://purl.stanford.edu/tg322xs7319","Structural Control of Fluid Flow and Cementation Along the Moab Fault, Utah","Hydrus:item-elenas55-2015-06-29T17:00:57.749Z","vd298zm5495","The Stanford Rock Fracture Project","item","v2 Accessioned","2015-06-29","2015-07-29",
"http://purl.stanford.edu/tg457kb5428","Skull Creek Outcrop Study: How Well Can We Predict Subsurface Fracture System?","Hydrus:item-elenas55-2015-07-01T21:32:49.879Z","vd298zm5495","The Stanford Rock Fracture Project","item","v2 Accessioned","2015-07-01","2015-07-29",
"http://purl.stanford.edu/tg459tv7570","APO for Reisen mit Rico; Travels with Rico, an Anthology of Memories from Landgut Burg, Stanford in Germany, 1968-1971","Hydrus:adminPolicy-dhartwig-2013-05-07T15:54:45.048Z","","","adminPolicy","v2 Accessioned","2013-05-07","2014-08-07",
"http://purl.stanford.edu/tg575jn9920","Records","Hydrus:item-dhartwig-2015-07-01T20:36:45.624Z","rm394hn8347","Stanford University, Reserve Officer Training Corps, Records","item","v1 Accessioned","2015-07-01","2015-07-01",
"http://purl.stanford.edu/tg577vk8134","Integration of Structural Geochemical and Hydrologic Data to understand Fluid Flow in Fractured Sedimentary Rock: Motivation, Methodology, and an Example of Mechanically Controlled Flow Paths, Valley of Fire, Nevada","Hydrus:item-elenas55-2015-06-30T19:08:56.679Z","vd298zm5495","The Stanford Rock Fracture Project","item","v1 Accessioned","2015-06-30","2015-07-20",
"http://purl.stanford.edu/tg737kw2617","MemoryDrive: A Smart, Synchronizing User Preference System for Rental Cars","Hydrus:item-mgolson-2013-05-06T19:37:50.513Z","xf112dv1419","Big Idea Festival for Automotive Interfaces 2013","item","v2 Accessioned","2013-05-06","2013-08-20",
"http://purl.stanford.edu/tg818kf0633","Stanford German Student Association records - to be deleted","Hydrus:collection-jschne-2014-07-03T22:11:27.801Z","","","collection; set","v1 Accessioned","2014-07-03","2014-07-03",
"http://purl.stanford.edu/tg868fk6059","Center for Advanced Study in the Behavioral Sciences photographs","Hydrus:item-dhartwig-2014-10-07T17:42:23.819Z","fs867qy1194","Center for Advanced Study in the Behavioral Sciences Photographs","item","v1 Accessioned","2014-10-07","2014-10-08",
"http://purl.stanford.edu/tg893db6929","APO for Orrin Leslie Elliott Papers","Hydrus:adminPolicy-dhartwig-2013-07-22T20:08:00.810Z","","","adminPolicy","v2 Accessioned","2013-07-22","2014-08-07",
"http://purl.stanford.edu/tg900th3642","Johnson: Letters and Life","Hydrus:item-dayanas-2014-06-17T21:32:49.166Z","gp587pb1436","Humanities Text Services Full-Text Intelex Data Collection","item","v2 Accessioned","2014-06-17","2014-06-20",
"http://purl.stanford.edu/tg931fz9323","Characterization of the INO80 Subfamily of Chromatin Remodelers in Microtubule Dynamics in S. cerevisiae","Hydrus:item-ckim93-2015-05-06T21:26:27.407Z","pw312hc5457","Undergraduate Theses, Department of Biology, 2014-2015","item","v2 Accessioned","2015-05-06","2015-06-08",
"http://purl.stanford.edu/th023vb8359","AMICA Bulletin, 2008, Volume 45, Issue 5","Hydrus:item-jessie2-2015-06-15T22:35:02.849Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-15","2015-06-15",
"http://purl.stanford.edu/th096sx7240","Roger Kornberg Papers","Hydrus:collection-dhartwig-2013-12-19T17:06:05.588Z","","","collection; set","v1 Accessioned","2013-12-19","2013-12-20",
"http://purl.stanford.edu/th204gp6905","Global Citizenship Education in Practice: an Exploration of Teachers in the United World Colleges","Hydrus:item-kkerns-2015-01-22T20:17:54.795Z","qd259nz6640","Graduate School of Education International Comparative Education Master's Monographs","item","v3 Accessioned","2015-01-22","2015-01-27",
"http://purl.stanford.edu/th223nr0723","Getting The Help We Need","Hydrus:item-mgolson-2014-04-16T19:49:36.715Z","tz959sb6952","Graduate School of Education Open Archive","item","v2 Accessioned","2014-04-16","2014-04-20",
"http://purl.stanford.edu/th281rf3887","School syndrome: Understanding the USA’s magical belief that schooling can somehow improve society, promote access, and preserve advantage","Hydrus:item-dlabaree-2015-06-24T23:31:36.973Z","tz959sb6952","Graduate School of Education Open Archive","item","v1 Accessioned","2015-06-24","2015-06-25",
"http://purl.stanford.edu/th423dy9226","Race and Cultural Flexibility among Students in Different Multiracial Schools","Hydrus:item-jwbaker1-2014-04-16T19:53:05.055Z","tz959sb6952","Graduate School of Education Open Archive","item","v1 Accessioned","2014-04-16","2014-04-17",
"http://purl.stanford.edu/th458ty8206","Ian Fraser Brown Photographs","Hydrus:collection-dhartwig-2014-11-18T20:55:48.944Z","","","collection; set","v1 Accessioned","2014-11-18","2014-11-18",
"http://purl.stanford.edu/th471gm2321","Laboratory Investigations of Fault Damage Zone Development by Tensile Fracture During Dynamic Shear Rupture Propagation","Hydrus:item-elenas55-2015-06-18T21:59:40.907Z","vd298zm5495","The Stanford Rock Fracture Project","item","v1 Accessioned","2015-06-18","2015-07-21",
"http://purl.stanford.edu/th539tz9584","Pneumatic Pneus Founding Chapter Newsletter, 1989, June Issue","Hydrus:item-jessie2-2015-06-16T23:11:38.681Z","tb053xc7429","Jack Edwards Pneumatic Pneus Collection","item","v1 Registered","2015-06-16","",
"http://purl.stanford.edu/th551ht3767","Hydrus","Hydrus:collection-reganmk-2014-11-07T21:36:20.965Z","","","collection; set","v1 Registered","2014-11-07","",
"http://purl.stanford.edu/th574qf7621","Preliminary Safety Evaluation of Existing Dams, Volume I","Hydrus:item-petucket-2013-09-12T19:07:06.774Z","mz198fp9366","John A. Blume Earthquake Engineering Center Technical Report Series","item","v2 Accessioned","2013-09-12","2014-01-21",
"http://purl.stanford.edu/th607ww0561","Slip Initiation and Propagation Along Non-Homogenous Frictional Surfaces: Experimental and Theoretical Results","Hydrus:item-elenas55-2015-06-20T02:56:08.875Z","vd298zm5495","The Stanford Rock Fracture Project","item","v1 Accessioned","2015-06-20","2015-07-21",
"http://purl.stanford.edu/th730yc9962","APO for A tide prediction and tide height control system for laboratory mesocosms","Hydrus:adminPolicy-millerlp-2015-06-03T01:04:27.142Z","","","adminPolicy","v1 Accessioned","2015-06-03","2015-06-04",
"http://purl.stanford.edu/th857sq7601","Mechanical and Stratigraphic Constraints on the Evolution of Faulting at Elk Hills, CA","Hydrus:item-elenas55-2015-06-20T20:03:26.507Z","vd298zm5495","The Stanford Rock Fracture Project","item","v2 Accessioned","2015-06-20","2015-07-29",
"http://purl.stanford.edu/th866bg2433","High-Throughput Screening And Genetic Search For Audio Feature Discovery","Hydrus:item-kgust-2013-04-15T21:21:17.003Z","jg722zc0626","Undergraduate Theses, School of Engineering","item","v2 Accessioned","2013-04-15","2013-08-18",
"http://purl.stanford.edu/th913vg0255","Seeding survival: The value of school gardens in under-resourced communities in Cape Town","Hydrus:item-hmrich-2013-06-01T20:11:58.207Z","qs035dj7859","Undergraduate Honors Theses, Graduate School of Education","item","v2 Accessioned","2013-06-01","2013-08-20",
"http://purl.stanford.edu/th926tb9400","Imaging Redshift Estimates for BL Lacertae Objects","Hydrus:item-skota-2013-02-23T03:26:57.958Z","ds247vz0452","Undergraduate Theses, Department of Physics","item","v3 Accessioned","2013-02-23","2013-06-04",
"http://purl.stanford.edu/tj060wq7479","41st Senate, 2008-2009","Hydrus:item-dhartwig-2013-04-29T19:40:36.922Z","yf555xv3636","Stanford University, Academic Council, Records","item","v3 Accessioned","2013-04-29","2014-04-03",
"http://purl.stanford.edu/tj215tr1878","APO for Revs Vehicle Dynamics Database - 2014 Targa Sixty-Six","Hydrus:adminPolicy-kegelman-2015-04-22T21:00:45.840Z","","","adminPolicy","v1 Accessioned","2015-04-22","2015-04-22",
"http://purl.stanford.edu/tj407fc6670","Audiovisual material","Hydrus:item-dhartwig-2013-06-05T18:48:24.241Z","ck244hz4154","Richard William Weiland Papers","item","v2 Accessioned","2013-06-05","2014-04-04",
"http://purl.stanford.edu/tj458tp3885","FollowMe: Voice Activated Cellular-based Automotive Interface","Hydrus:item-hfrost-2013-05-06T19:23:13.781Z","xf112dv1419","Big Idea Festival for Automotive Interfaces 2013","item","v2 Accessioned","2013-05-06","2013-08-20",
"http://purl.stanford.edu/tj495jx9542","AMICA Bulletin, 1971, Volume 8, Issue 1","Hydrus:item-jessie2-2015-06-10T18:39:58.090Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-10","2015-06-10",
"http://purl.stanford.edu/tj546dj4178","Learning Effective BDD Variable Orders for BDD-based Program Analysis","Hydrus:item-kgust-2013-04-19T22:40:16.776Z","jg722zc0626","Undergraduate Theses, School of Engineering","item","v2 Accessioned","2013-04-19","2013-08-16",
"http://purl.stanford.edu/tj811pm2108","Ansel Adams and Wallace Stegner, a conversation","Hydrus:collection-dhartwig-2013-06-25T23:40:42.681Z","","","collection; set","v1 Accessioned","2013-06-25","2013-06-26",
"http://purl.stanford.edu/tj891vx5911","Photographs","Hydrus:item-dhartwig-2013-12-14T00:36:09.863Z","zh721qt0219","Nils J. Nilsson Papers","item","v1 Accessioned","2013-12-14","2013-12-14",
"http://purl.stanford.edu/tk023sj3223","Photographs","Hydrus:item-dhartwig-2015-01-17T19:59:14.390Z","tt331bk5979","Harry C. Peterson Papers","item","v1 Accessioned","2015-01-17","2015-01-21",
"http://purl.stanford.edu/tk180nx6565","Stories of Transformation","Hydrus:item-pedro3-2014-06-10T04:58:14.167Z","fk441ps0303","Sounds of Stanford Collection - ARS.0154","item","v1 Accessioned","2014-06-10","2014-06-12",
"http://purl.stanford.edu/tk223cx6173","AMICA Bulletin, 1993, Volume 30, Issue 4","Hydrus:item-jessie2-2015-06-15T19:05:35.622Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-15","2015-06-15",
"http://purl.stanford.edu/tk371rj4534","Mama Bird Safety Bundle","Hydrus:item-tonyn-2013-05-06T19:20:46.308Z","xf112dv1419","Big Idea Festival for Automotive Interfaces 2013","item","v2 Accessioned","2013-05-06","2013-08-20",
"http://purl.stanford.edu/tk435gb9341","APO for Stanford University Archives Collection Files","Hydrus:adminPolicy-dhartwig-2014-04-22T16:11:36.339Z","","","adminPolicy","v2 Accessioned","2014-04-22","2014-08-07",
"http://purl.stanford.edu/tk483vv9822","Making A Name","Hydrus:item-jaxwr-2015-06-10T18:55:37.287Z","fk441ps0303","Sounds of Stanford Collection - ARS.0154","item","v1 Accessioned","2015-06-10","2015-06-16",
"http://purl.stanford.edu/tk524yj7275","The Complex Relationship between Bilingual Home Language Input and Kindergarten Children's Spanish and English Oral Proficiencies","Hydrus:item-nomis-2015-01-23T23:15:50.007Z","tz959sb6952","Graduate School of Education Open Archive","item","v2 Accessioned","2015-01-23","2015-05-01",
"http://purl.stanford.edu/tk526dx0882","Relating Protein Structure and Scalar Couplings: Improving the Karplus Relation","Hydrus:item-osamae-2015-05-15T07:43:08.380Z","pw312hc5457","Undergraduate Theses, Department of Biology, 2014-2015","item","v1 Accessioned","2015-05-15","2015-05-19",
"http://purl.stanford.edu/tk543yx2283","Screening for Novel Colon Cancer Oncogenes in Primary Intestinal Organoid Culture","Hydrus:item-bdeutsch-2015-05-05T23:40:18.444Z","pw312hc5457","Undergraduate Theses, Department of Biology, 2014-2015","item","v2 Accessioned","2015-05-05","2015-05-22",
"http://purl.stanford.edu/tk601px1571","Applications of Geophysical Inverse Theory to Faulting and Dike Intrusion","Hydrus:item-elenas55-2015-06-29T22:13:04.575Z","vd298zm5495","The Stanford Rock Fracture Project","item","v1 Accessioned","2015-06-29","2015-07-20",
"http://purl.stanford.edu/tk684rf8815","APO for Marine Biogeochemistry Data","Hydrus:adminPolicy-kcasciot-2013-05-21T05:17:50.941Z","","","adminPolicy","v2 Accessioned","2013-05-21","2014-08-07",
"http://purl.stanford.edu/tk726kd4859","An Implementation of Quad-fragment Merging for Micropolygon Rendering","Hydrus:item-kgust-2013-04-15T22:27:17.786Z","jg722zc0626","Undergraduate Theses, School of Engineering","item","v2 Accessioned","2013-04-15","2013-08-18",
"http://purl.stanford.edu/tk951nw8794","APO for Stanford University, Women's Physical Education Department, Records","Hydrus:adminPolicy-dhartwig-2013-05-31T18:20:09.339Z","","","adminPolicy","v2 Accessioned","2013-05-31","2014-08-07",
"http://purl.stanford.edu/tk958pz8975","APO for Stanford University Libraries Conservation Services treatment documentation","Hydrus:adminPolicy-kstjohn-2015-06-16T21:16:55.552Z","","","adminPolicy","v1 Accessioned","2015-06-16","2015-07-09",
"http://purl.stanford.edu/tm094wm7309","AMICA Bulletin, 2008, Volume 45, Issue 2","Hydrus:item-jessie2-2015-06-15T22:30:28.498Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-15","2015-06-15",
"http://purl.stanford.edu/tm101wg1677","The War Reporter - score","Hydrus:item-brg-2014-04-09T00:09:38.078Z","","","item","v2 Accessioned","2014-04-09","2014-09-29",
"http://purl.stanford.edu/tm151vw7364","Thesis","Hydrus:item-dhartwig-2013-12-17T01:15:12.619Z","yh814tc7136","Louis John Enos, A comparative study of educational theory, ancient and modern","item","v1 Accessioned","2013-12-17","2014-03-07",
"http://purl.stanford.edu/tm187vq2587","An Investigation of the Relationship Between the Las Vegas Shear Zone and the Bitter Spring Valley Fault, SE Nevada","Hydrus:item-elenas55-2015-06-23T15:53:58.474Z","vd298zm5495","The Stanford Rock Fracture Project","item","v1 Accessioned","2015-06-23","2015-07-21",
"http://purl.stanford.edu/tm335zd3912","Stanford University Film Collection","Hydrus:collection-dhartwig-2013-06-03T21:03:22.625Z","","","collection; set","v3 Accessioned","2013-06-03","2014-06-09",
"http://purl.stanford.edu/tm371jb1964","Engineering courses at Stanford University Correspondence","Hydrus:collection-dhartwig-2015-01-22T19:27:18.496Z","","","collection; set","v1 Accessioned","2015-01-22","2015-01-22",
"http://purl.stanford.edu/tm540km6559","AMICA Bulletin, 1983, Volume 20, Issue 9","Hydrus:item-jessie2-2015-06-15T17:08:42.257Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-15","2015-06-15",
"http://purl.stanford.edu/tm608bd7390","Database on Ideology, Money in Politics, and Elections (DIME)","Hydrus:item-ronbo-2014-05-28T01:55:34.034Z","nz851dz8474","SSDS Social Science Data Collection","item","v1 Registered","2014-05-28","",
"http://purl.stanford.edu/tm671cv9954","Photographs","Hydrus:item-dhartwig-2014-08-26T23:23:19.582Z","qy438zd8598","Willis Harman Collection","item","v1 Registered","2014-08-26","",
"http://purl.stanford.edu/tm700dc0091","Transaction-Cost-Conscious Pairs Trading via Approximate Dynamic Programming","Hydrus:item-kgust-2013-05-08T16:32:20.312Z","jg722zc0626","Undergraduate Theses, School of Engineering","item","v2 Accessioned","2013-05-08","2013-08-13",
"http://purl.stanford.edu/tm732hj7479","APO for Oral History Interviews with Stanford People","Hydrus:adminPolicy-dhartwig-2013-03-21T05:23:57.990Z","","","adminPolicy","v2 Accessioned","2013-03-21","2014-08-07",
"http://purl.stanford.edu/tn055rn7737","Permeability Anisotropy Due to Juxtaposition Fault Sealing","Hydrus:item-elenas55-2015-06-30T19:22:07.075Z","vd298zm5495","The Stanford Rock Fracture Project","item","v2 Accessioned","2015-06-30","2015-07-29",
"http://purl.stanford.edu/tn076jk4025","AMICA Bulletin, 1979, Volume 16, Issue 1","Hydrus:item-jessie2-2015-06-12T18:20:25.115Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-12","2015-06-13",
"http://purl.stanford.edu/tn137gb4568","APO for Stanford University, Department of Athletics, Football Collection","Hydrus:adminPolicy-dhartwig-2014-04-24T19:31:20.583Z","","","adminPolicy","v2 Accessioned","2014-04-24","2014-08-07",
"http://purl.stanford.edu/tn188kn1299","Offshore Wave Gauge Data from Hopkins Marine Station","Hydrus:item-dkohrs-2013-03-11T21:13:08.363Z","pn808wc6253","Hopkins Marine Station Collection","item","v1 Registered","2013-03-11","",
"http://purl.stanford.edu/tn319pj3597","AMICA Bulletin, 1992, Volume 29, Issue 4","Hydrus:item-jessie2-2015-06-15T18:54:41.972Z","xm889sd1281","Terry Smythe AMICA Collection","item","v2 Accessioned","2015-06-15","2015-06-18",
"http://purl.stanford.edu/tn506fk6688","California Current Population Survey Report: March 2001 Data","Hydrus:item-krisk11-2015-07-20T22:42:47.287Z","cb946pf0135","Government Information State and Local Collection","item","v1 Accessioned","2015-07-20","2015-07-20",
"http://purl.stanford.edu/tn582bs2355","SSDS Data Annex","Hydrus:collection-ronbo-2014-07-09T23:55:59.064Z","","","collection; set","v1 Accessioned","2014-07-09","2014-07-10",
"http://purl.stanford.edu/tn624bf0252","Secret marriage","Hydrus:item-jmanton-2013-07-15T21:06:59.395Z","xg598bt7576","Donald Pippin Collection - MUS.0003","item","v2 Accessioned","2013-07-15","2014-05-19",
"http://purl.stanford.edu/tn725xk1691","Testing and Probabilistic Simulation of Ductile Fracture Initiation in Structural Steel Components and Weldments","Hydrus:item-racquelh-2013-11-21T23:48:53.477Z","mz198fp9366","John A. Blume Earthquake Engineering Center Technical Report Series","item","v3 Accessioned","2013-11-21","2014-01-21",
"http://purl.stanford.edu/tn782hm2033","APO for The History and Significance of the Hovden Cannery, Cannery Row, Monterey, California, 1914-1973","Hydrus:adminPolicy-dhartwig-2015-01-27T18:24:01.124Z","","","adminPolicy","v1 Accessioned","2015-01-27","2015-01-28",
"http://purl.stanford.edu/tn810fg9333","Videos for Spring 2013-2014","Hydrus:item-dmchen-2014-06-02T17:36:17.624Z","ff984ns9763","Multimedia Files for Digital Image Processing Class at Stanford","item","v2 Accessioned","2014-06-02","2014-06-10",
"http://purl.stanford.edu/tn843kq6015","edVAR presentation","Hydrus:item-dhartwig-2014-01-09T18:14:53.415Z","tx168dd3162","Terry Allen Winograd Papers","item","v1 Accessioned","2014-01-09","2014-01-29",
"http://purl.stanford.edu/tp238jy6249","AMICA Bulletin, 1971, Volume 8, Issue 3","Hydrus:item-jessie2-2015-06-10T18:43:02.832Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-10","2015-06-10",
"http://purl.stanford.edu/tp263nt1036","AMICA Founding Chapter Newsletter, 1981, February Issue","Hydrus:item-jessie2-2015-06-16T19:47:05.345Z","tb053xc7429","Jack Edwards Pneumatic Pneus Collection","item","v1 Registered","2015-06-16","",
"http://purl.stanford.edu/tp271xt6869","A probabilistic framework for synapse localization and class discovery in the mouse whisker barrel cortex","Hydrus:item-kgust-2013-04-19T22:32:54.319Z","jg722zc0626","Undergraduate Theses, School of Engineering","item","v2 Accessioned","2013-04-19","2013-08-16",
"http://purl.stanford.edu/tp283vr0013","APO for Herbert Hoover Off the Record Talks: Typescripts","Hydrus:adminPolicy-jejohns1-2013-10-15T21:34:39.892Z","","","adminPolicy","v2 Accessioned","2013-10-15","2014-08-07",
"http://purl.stanford.edu/tp324pd7026","Birge M. Clark Architectural Drawings","Hydrus:item-dhartwig-2014-04-24T16:03:52.262Z","mq076wk9885","Stanford University Archives Collection Files","item","v1 Accessioned","2014-04-24","2014-04-25",
"http://purl.stanford.edu/tp435gd2125","APO for Hyperspectral Image Data","Hydrus:adminPolicy-jefarrel-2013-11-19T22:19:09.955Z","","","adminPolicy","v2 Accessioned","2013-11-19","2014-08-07",
"http://purl.stanford.edu/tp459dz7176","With Pilch","Hydrus:collection-dhartwig-2015-01-22T02:12:30.790Z","","","collection; set","v1 Accessioned","2015-01-22","2015-01-22",
"http://purl.stanford.edu/tp540zr1609","(De)constructing Salome: Toward A Dialectical Critique of Transgression","Hydrus:item-aacosta1-2014-06-06T23:50:43.365Z","sn758bh0099","Undergraduate Honors Theses, Department of English","item","v1 Accessioned","2014-06-06","2014-06-07",
"http://purl.stanford.edu/tp553sz5439","AMICA Bulletin, 2007, Volume 44, Issue 3","Hydrus:item-jessie2-2015-06-15T22:20:57.560Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-15","2015-06-15",
"http://purl.stanford.edu/tp767nt1361","Contract and Specifications for Stanford Stadium","Hydrus:collection-dhartwig-2015-01-15T00:51:25.102Z","","","collection; set","v1 Accessioned","2015-01-15","2015-01-15",
"http://purl.stanford.edu/tp790js7917","Files for "Greater sensitivity to drought accompanies maize yield increase in the US Midwest"","Hydrus:item-hfrost-2014-03-10T04:27:55.554Z","rz423vt0583","Lobell Laboratory","item","v2 Accessioned","2014-03-10","2014-05-05",
"http://purl.stanford.edu/tp945cq9122","Names 100 Dataset","Hydrus:item-hchen2-2013-09-15T21:45:26.601Z","cm018rf5314","Research Datasets for Image, Video, and Multimedia Systems Group at Stanford","item","v1 Accessioned","2013-09-15","2013-09-15",
"http://purl.stanford.edu/tp964gz4025","Mathematical Model of Benefits and Risks of Population-level Sodium Reduction","Hydrus:item-basus-2015-03-23T21:22:48.513Z","dm482qr7820","Stanford Project for Open Knowledge in Epidemiology (SPOKE)","item","v1 Accessioned","2015-03-23","2015-05-27",
"http://purl.stanford.edu/tq059gn2301","Seismic Hazard Mapping for Guatemala","Hydrus:item-hfrost-2013-09-12T18:52:29.284Z","mz198fp9366","John A. Blume Earthquake Engineering Center Technical Report Series","item","v1 Accessioned","2013-09-12","2013-11-21",
"http://purl.stanford.edu/tq091jx5921","Pneumatic Pneus Founding Chapter Newsletter, 2008, October Issue","Hydrus:item-jessie2-2015-06-17T17:10:25.442Z","tb053xc7429","Jack Edwards Pneumatic Pneus Collection","item","v1 Registered","2015-06-17","",
"http://purl.stanford.edu/tq191kt8898","AMICA Bulletin, 1977, Volume 14, Issue 10","Hydrus:item-jessie2-2015-06-12T18:01:42.697Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-12","2015-06-13",
"http://purl.stanford.edu/tq261fs6278","From Dike to Bud to Plug: Critical Physical Transitions in the Evolution of Sustainable Basaltic Volcanism","Hydrus:item-elenas55-2015-06-17T19:20:50.516Z","vd298zm5495","The Stanford Rock Fracture Project","item","v2 Accessioned","2015-06-17","2015-07-29",
"http://purl.stanford.edu/tq416pk1411","AMICA Bulletin, 2005, Volume 42, Issue 1","Hydrus:item-jessie2-2015-06-15T21:53:56.072Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-15","2015-06-15",
"http://purl.stanford.edu/tq487yw3360","Critical Literacy Lessons for the Intellectual Properties of Learning from Bede and Alcuin of York","Hydrus:item-mgolson-2014-04-16T19:58:24.630Z","tz959sb6952","Graduate School of Education Open Archive","item","v1 Accessioned","2014-04-16","2014-04-17",
"http://purl.stanford.edu/tq532xm4791","The Collected Works of Jeremy Bentham","Hydrus:item-yahairaa-2014-06-18T22:22:07.105Z","gp587pb1436","Humanities Text Services Full-Text Intelex Data Collection","item","v3 Accessioned","2014-06-18","2014-08-01",
"http://purl.stanford.edu/tq651km3752","TandemArt","Hydrus:item-mdown22-2014-08-13T05:38:10.074Z","nq969tw4861","Learning, Design & Technology 2014","item","v1 Accessioned","2014-08-13","2015-07-30",
"http://purl.stanford.edu/tq738gv7898","Resistance as a Social Drama: A Study of Change-Oriented Encounters","Hydrus:item-lauraw15-2014-04-16T19:47:00.503Z","tz959sb6952","Graduate School of Education Open Archive","item","v1 Accessioned","2014-04-16","2014-04-17",
"http://purl.stanford.edu/tq755fn7789","Family, Community, and School Influences on Resilience Among American Indian Adolescents in the Upper Midwest","Hydrus:item-ntay-2014-04-16T19:46:19.452Z","tz959sb6952","Graduate School of Education Open Archive","item","v2 Accessioned","2014-04-16","2014-05-13",
"http://purl.stanford.edu/tq787ng1787","The Bing Times","Hydrus:collection-dhartwig-2015-04-02T15:18:47.220Z","","","collection; set","v1 Accessioned","2015-04-02","2015-04-02",
"http://purl.stanford.edu/tq870rr5030","Chronotopes of a Continent: Ben Okri and the Spatial Dynamics of The Famished Road","Hydrus:item-cleo13-2014-06-06T22:53:29.217Z","sn758bh0099","Undergraduate Honors Theses, Department of English","item","v1 Accessioned","2014-06-06","2014-06-07",
"http://purl.stanford.edu/tq931zn7270","APO for Stanford Alpine Club Oral History Interviews","Hydrus:adminPolicy-dhartwig-2013-03-21T18:13:20.320Z","","","adminPolicy","v2 Accessioned","2013-03-21","2014-08-07",
"http://purl.stanford.edu/tr093vw6760","A Stochastic Ground Motion Forecast Model with Geophysical Considerations","Hydrus:item-mnewman-2013-09-12T20:28:57.253Z","mz198fp9366","John A. Blume Earthquake Engineering Center Technical Report Series","item","v1 Accessioned","2013-09-12","2013-11-21",
"http://purl.stanford.edu/tr130hn2426","Vocabulary Assessment: What We Know and What We Need to Learn","Hydrus:item-makokha-2014-04-16T19:45:23.162Z","tz959sb6952","Graduate School of Education Open Archive","item","v1 Accessioned","2014-04-16","2014-04-17",
"http://purl.stanford.edu/tr267np4640","Supplemental Data for Mosca and Luo, 2014 (eLife): Raw Images of VA1lm","Hydrus:item-tmosca-2014-12-13T10:36:29.447Z","wn197rj7271","Drosophila Antennal Lobe Synapses","item","v3 Accessioned","2014-12-13","2015-01-13",
"http://purl.stanford.edu/tr370yw3291","Stratigraphy, sedimentology and provenance of the ca. 3.26 Ga Mapepe Formation in the Manzimnyama Syncline, Barberton greenstone belt, South Africa","Hydrus:item-dzentner-2014-10-12T15:09:45.238Z","xx313vx3974","Stanford Master's Theses","item","v7 Accessioned","2014-10-12","2014-10-20",
"http://purl.stanford.edu/tr578pm4364","Web Content of the Fracture Knowledgebase – a Preview","Hydrus:item-elenas55-2015-06-19T19:45:44.829Z","vd298zm5495","The Stanford Rock Fracture Project","item","v1 Accessioned","2015-06-19","2015-07-21",
"http://purl.stanford.edu/tr670nb0975","Experimental evolution of Escherichia coli in high osmolarity environments","Hydrus:item-mayaiad-2015-04-28T18:02:47.703Z","jg722zc0626","Undergraduate Theses, School of Engineering","item","v1 Accessioned","2015-04-28","2015-05-21",
"http://purl.stanford.edu/tr793pj2731","SHASYS - A Software Package for Component and System Reliability Analysis","Hydrus:item-rmetz-2013-09-12T19:23:45.316Z","mz198fp9366","John A. Blume Earthquake Engineering Center Technical Report Series","item","v1 Accessioned","2013-09-12","2013-11-21",
"http://purl.stanford.edu/ts224rk8241","Application of System Reliability Analysis to Offshore Structures","Hydrus:item-rmetz-2013-09-12T17:56:33.206Z","mz198fp9366","John A. Blume Earthquake Engineering Center Technical Report Series","item","v1 Accessioned","2013-09-12","2013-11-21",
"http://purl.stanford.edu/ts408hz9199","Videos","Hydrus:item-dhartwig-2013-07-05T22:21:10.432Z","gn946cw3927","Stanford University Video Collection","item","v5 Accessioned","2013-07-05","2014-04-01",
"http://purl.stanford.edu/ts436qf4008","Anselm: Major Works","Hydrus:item-yahairaa-2014-06-17T21:31:02.861Z","gp587pb1436","Humanities Text Services Full-Text Intelex Data Collection","item","v2 Accessioned","2014-06-17","2014-06-20",
"http://purl.stanford.edu/ts445pb9880","Making Thinking Visible (mTv): Enhancing Media Literacy Instruction","Hydrus:item-makokha-2014-05-14T18:00:36.632Z","hr915dh8475","Learning, Design & Technology 1998 - 2012","item","v1 Registered","2014-05-14","",
"http://purl.stanford.edu/ts737fm6154","The Role of Prostaglandin F2α in a cichlid brain: Investigating the neural mechanisms of signal integration","Hydrus:item-andrewn2-2015-05-12T05:49:10.649Z","pw312hc5457","Undergraduate Theses, Department of Biology, 2014-2015","item","v2 Accessioned","2015-05-12","2015-06-08",
